category,lat,lon,name,amenity
pharmacy,51.5251912,-0.1798385,Boots,pharmacy
pharmacy,51.5199062,-0.1219873,Holborn Pharmacy,pharmacy
pharmacy,51.4876539,-0.141429,Simmonds Pharmacy,pharmacy
pharmacy,51.4853896,-0.0936964,Superdrug,pharmacy
pharmacy,51.5936265,-0.1080197,Boots,pharmacy
pharmacy,51.5401675,-0.1027719,Clan Pharmacy,pharmacy
pharmacy,51.5169739,-0.1430477,Shiv,pharmacy
pharmacy,51.5560697,-0.1110296,Hornsey Road Pharmacy,pharmacy
pharmacy,51.5859818,-0.0920732,All Cures Pharmacy,pharmacy
pharmacy,51.5330239,-0.1063756,Boots,pharmacy
pharmacy,51.5872798,-0.0034098,Well Pharmacy,pharmacy
pharmacy,51.5493186,-0.1082823,Egerton Pharmacy,pharmacy
pharmacy,51.5253626,0.0286565,Newmans Pharmacy,pharmacy
pharmacy,51.4896823,-0.1349913,Portman Pharmacy,pharmacy
pharmacy,51.5146201,-0.1666594,Hogg & Son Pharmacy,pharmacy
pharmacy,51.4966466,-0.1925994,Kensington Pharmacy,pharmacy
pharmacy,51.4748591,-0.1321907,Halls Pharmacy,pharmacy
pharmacy,51.4085035,-0.0253265,Beckenham Pharmacy,pharmacy
pharmacy,51.4454858,-0.166194,Bellevue Pharmacy,pharmacy
pharmacy,51.4069507,-0.0281123,Superdrug,pharmacy
pharmacy,51.5347163,-0.0984536,St Peter's Pharmacy,pharmacy
pharmacy,51.5377008,-0.1419012,JP Pharmacy,pharmacy
pharmacy,51.5722081,-0.3545383,Shaftesbury Pharmacy,pharmacy
pharmacy,51.5077276,-0.2161762,Faro Pharmacy,pharmacy
pharmacy,51.2878122,0.1941994,Bat & Ball Pharmacy,pharmacy
pharmacy,51.556758,-0.2156068,,pharmacy
pharmacy,51.5557675,-0.2139059,Akhtar Pharmacy,pharmacy
pharmacy,51.5557312,-0.2138765,Akhtar Health Store,pharmacy
pharmacy,51.5537903,-0.2117196,Lever Medical Centre,pharmacy
pharmacy,51.5526155,-0.2102876,Green Light Pharmacy,pharmacy
pharmacy,51.62151,-0.2929249,Andrews Pharmacy,pharmacy
pharmacy,51.639033,-0.4707954,Riverside Pharmacy,pharmacy
pharmacy,51.4059218,0.016494,Boots,pharmacy
pharmacy,51.4005316,0.0172019,Scotts Pharmacy,pharmacy
pharmacy,51.499497,-0.0528176,Albion Chemist,pharmacy
pharmacy,51.5197007,0.0114466,Jetsol Pharmacy,pharmacy
pharmacy,51.5413401,-0.138538,Biotech Pharmacy,pharmacy
pharmacy,51.4454785,0.2603112,Stone Pharmacy,pharmacy
pharmacy,51.4520601,0.277837,Asda,pharmacy
pharmacy,51.4442922,0.2190203,Boots,pharmacy
pharmacy,51.5627955,0.2170246,Superdrug,pharmacy
pharmacy,51.5624545,0.2192053,Boots,pharmacy
pharmacy,51.4072131,-0.0279826,Boots,pharmacy
pharmacy,51.563988,-0.059493,,pharmacy
pharmacy,51.5987564,-0.1107082,Crescent Pharmacy Express,pharmacy
pharmacy,51.5980425,-0.1103381,Numark Pharmacy Express,pharmacy
pharmacy,51.3684542,-0.2654659,Ruxley Pharmacy,pharmacy
pharmacy,51.3329235,-0.2685995,Boots,pharmacy
pharmacy,51.3329038,-0.2687396,,pharmacy
pharmacy,51.4893079,-0.0965796,Walworth Pharmacy,pharmacy
pharmacy,51.4883364,-0.095623,Ridgway Pharmacy,pharmacy
pharmacy,51.4927962,-0.2564398,Churchill's Pharmacy,pharmacy
pharmacy,51.4860991,-0.1721303,I.T. Lloyds Chemist,pharmacy
pharmacy,51.5146648,-0.1321017,Watsons,pharmacy
pharmacy,51.5009595,-0.4238361,,pharmacy
pharmacy,51.4876486,-0.4361629,The Village Pharmacy,pharmacy
pharmacy,51.5172034,-0.1658093,Prince Pharmacy,pharmacy
pharmacy,51.4358215,-0.1040809,Adarshi Pharmacy,pharmacy
pharmacy,51.440867,-0.1065133,Deejay Chemist,pharmacy
pharmacy,51.5960375,-0.0688347,Pharmocare,pharmacy
pharmacy,51.5921911,-0.070065,Pharmocare,pharmacy
pharmacy,51.6676393,0.2977428,,pharmacy
pharmacy,51.6995092,0.1115418,Boots,pharmacy
pharmacy,51.5144072,-0.1877341,Superdrug,pharmacy
pharmacy,51.650166,-0.1742552,,pharmacy
pharmacy,51.5332346,-0.4739992,Brunel Pharmacy,pharmacy
pharmacy,51.5172243,-0.1205142,Boots,pharmacy
pharmacy,51.5867181,-0.2989325,Tyerest Limited,pharmacy
pharmacy,51.5709459,-0.2946133,Paster Pharmacy,pharmacy
pharmacy,51.4984358,-0.313744,Bramley Pharmacy,pharmacy
pharmacy,51.5004981,-0.2265854,Gate Pharmacy,pharmacy
pharmacy,51.646769,-0.1349239,C&M Whitman Vantage Dispensing Chemist,pharmacy
pharmacy,51.4235194,0.1718508,Joydens Wood Pharmacy,pharmacy
pharmacy,51.4060916,0.0157475,Caxton Pharmacy,pharmacy
pharmacy,51.4147288,0.0169559,Touchwood Pharmacy,pharmacy
pharmacy,51.3967278,0.1739417,Swanley Pharmacy,pharmacy
pharmacy,51.5083417,-0.1247134,Boots,pharmacy
pharmacy,51.5179712,-0.1084165,Boots,pharmacy
pharmacy,51.5013249,-0.1119005,Boots,pharmacy
pharmacy,51.4971959,-0.1120584,Cam Pharmacy,pharmacy
pharmacy,51.4960122,-0.1119058,Lambeth Pharmacy,pharmacy
pharmacy,51.4987028,-0.1578301,A. Moore & Co.,pharmacy
pharmacy,51.5107361,-0.1203585,Boots,pharmacy
pharmacy,51.5036303,-0.2185442,Boots,pharmacy
pharmacy,51.511254,-0.089658,Boots,pharmacy
pharmacy,51.5064321,-0.1462232,The Pharmacy At Mayfair,pharmacy
pharmacy,51.5065822,-0.2354576,Pestle & Mortar Pharmacy,pharmacy
pharmacy,51.5486669,-0.1282957,York Pharmacy,pharmacy
pharmacy,51.5686159,0.2679101,,pharmacy
pharmacy,51.5326329,-0.1269642,Boots,pharmacy
pharmacy,51.4770789,-0.0318955,New Cross Pharmacy,pharmacy
pharmacy,51.5536682,-0.0749772,ABC Pharmacy,pharmacy
pharmacy,51.3983737,-0.0765894,Day Lewis Pharmacy,pharmacy
pharmacy,51.5645793,-0.3537379,Stratwicks,pharmacy
pharmacy,51.3792057,0.079487,Crofton Pharmacy,pharmacy
pharmacy,51.5633055,-0.3549808,Boots,pharmacy
pharmacy,51.4773211,-0.2859617,Pyramid Pharmacy,pharmacy
pharmacy,51.6333095,-0.1304051,Boots,pharmacy
pharmacy,51.4668311,-0.0212825,,pharmacy
pharmacy,51.4076227,0.055768,Chislehurst Pharmacy,pharmacy
pharmacy,51.3071717,-0.1205948,Holmes Pharmacy,pharmacy
pharmacy,51.4549994,-0.2296102,Ashburton Pharmacy,pharmacy
pharmacy,51.396083,0.1740406,Well Pharmacy,pharmacy
pharmacy,51.4106056,0.1825589,Village Pharmacy,pharmacy
pharmacy,51.3664032,0.3043101,Village Pharmacy,pharmacy
pharmacy,51.514099,-0.2008807,Baywood Chemist,pharmacy
pharmacy,51.4563241,0.0947021,,pharmacy
pharmacy,51.3912177,-0.5043609,Honeycomb Pharmacy,pharmacy
pharmacy,51.3882128,-0.4951383,Chertsey Pharmacy,pharmacy
pharmacy,51.5608771,-0.2065875,Akshar Pharmacies,pharmacy
pharmacy,51.4805771,-0.1140656,Vitellow Pharmacy,pharmacy
pharmacy,51.5776648,-0.1475048,Hayward Pharmacy,pharmacy
pharmacy,51.5537419,-0.1623904,Pharmacyrepublic,pharmacy
pharmacy,51.497949,-0.0761401,Amadi Pharmacy,pharmacy
pharmacy,51.5108284,-0.0846795,Superdrug,pharmacy
pharmacy,51.6511209,-0.0837128,Boots,pharmacy
pharmacy,51.6522191,-0.0783565,Healthfare,pharmacy
pharmacy,51.6071114,0.032609,Mayor's,pharmacy
pharmacy,51.5704773,-0.09532,Rowlands Pharmacy,pharmacy
pharmacy,51.5598726,-0.2517444,Clockwork Pharmacy,pharmacy
pharmacy,51.4372066,-0.0947656,Rosendale Pharmacy,pharmacy
pharmacy,51.68956,-0.385527,Park Pharmacy,pharmacy
pharmacy,51.4251513,-0.4825808,Hive Pharmacy,pharmacy
pharmacy,51.5779721,-0.1245846,Beena Pharmacy,pharmacy
pharmacy,51.3640066,-0.2994517,Boots,pharmacy
pharmacy,51.5125075,-0.3033209,Superdrug,pharmacy
pharmacy,51.3795251,-0.1268577,Boots,pharmacy
pharmacy,51.3348951,-0.4085574,Cobham Pharmacy,pharmacy
pharmacy,51.4653649,-0.1562871,Day Lewis Pharmacy,pharmacy
pharmacy,51.4668334,-0.1503938,Queen's,pharmacy
pharmacy,51.4135732,-0.1769988,Boots,pharmacy
pharmacy,51.5619413,0.0679779,Rohpharm Pharmacy,pharmacy
pharmacy,51.5191279,-0.1636383,Seymour Pharmacy,pharmacy
pharmacy,51.516892,-0.2906786,iCare Pharmacy,pharmacy
pharmacy,51.4972883,-0.3057517,South Ealing Pharmacy,pharmacy
pharmacy,51.3658048,-0.1810289,Sutton Pharmacy,pharmacy
pharmacy,51.3633272,-0.1933212,Boots,pharmacy
pharmacy,51.3583419,-0.1493001,Boots,pharmacy
pharmacy,51.6227794,-0.0659393,Skot,pharmacy
pharmacy,51.6369876,-0.0808119,Lamis,pharmacy
pharmacy,51.3070079,-0.3317776,Day Lewis Pharmacy,pharmacy
pharmacy,51.4773737,-0.2865081,Q Pharmacy,pharmacy
pharmacy,51.3948753,-0.2380906,Griffiths Pharmacy,pharmacy
pharmacy,51.5765681,-0.0968941,Superdrug,pharmacy
pharmacy,51.295824,-0.3285281,Boots,pharmacy
pharmacy,51.3381966,-0.5056098,Cohens Chemist,pharmacy
pharmacy,51.2956452,-0.3547024,Boots,pharmacy
pharmacy,51.5916748,-0.3815594,GOR Pharmacy,pharmacy
pharmacy,51.6294701,-0.4344599,Loomrose Ltd Pharmacy,pharmacy
pharmacy,51.649055,-0.1289402,Parkview Pharmacy,pharmacy
pharmacy,51.5781947,-0.3989237,Boots,pharmacy
pharmacy,51.6008932,-0.317918,ProCare Pharmacy,pharmacy
pharmacy,51.5416494,6.45e-05,Osbon Pharmacy,pharmacy
pharmacy,51.5416185,-0.0009642,Boots,pharmacy
pharmacy,51.4972658,-0.1406068,Boots,pharmacy
pharmacy,51.5384599,0.0421737,Plashet Pharmacy,pharmacy
pharmacy,51.572437,-0.0723723,Day Lewis Pharmacy,pharmacy
pharmacy,51.4937648,-0.1819767,Bliss Pharmacy,pharmacy
pharmacy,51.4807472,-0.1841298,Jhoots Pharmacy,pharmacy
pharmacy,51.5558145,-0.0391319,Bees Pharmacy,pharmacy
pharmacy,51.5267217,-0.0103611,Tesco Pharmacy,pharmacy
pharmacy,51.5128026,-0.3063915,Savers,pharmacy
pharmacy,51.5723567,-0.2257144,Health Village,pharmacy
pharmacy,51.5177433,-0.0397472,Sinclairs Pharmacy,pharmacy
pharmacy,51.4757093,-0.3951797,Medico Pharmacy,pharmacy
pharmacy,51.6454468,-0.3741038,Abell Chemist,pharmacy
pharmacy,51.4197251,-0.1469508,Fairoak Pharmacy,pharmacy
pharmacy,51.5626942,0.1471541,,pharmacy
pharmacy,51.5164535,-0.1490397,John Bell & Croyden,pharmacy
pharmacy,51.4988495,0.090046,First Care Pharmacy,pharmacy
pharmacy,51.5807358,-0.3363829,Boots,pharmacy
pharmacy,51.5641802,-0.3538649,S&A Pharmacy,pharmacy
pharmacy,51.5817571,-0.3331603,Superdrug,pharmacy
pharmacy,51.5089138,-0.0097939,Britannia Pharmacy,pharmacy
pharmacy,51.3970804,0.3000131,Hodgson Pharmacy,pharmacy
pharmacy,51.3979763,0.2998572,,pharmacy
pharmacy,51.5943169,-0.0269898,,pharmacy
pharmacy,51.5416928,0.0099023,Vicarage Pharmacy,pharmacy
pharmacy,51.5431024,0.026359,,pharmacy
pharmacy,51.6513199,-0.42253,Bridgewater Pharmacy,pharmacy
pharmacy,51.4964602,-0.2068679,H Lloyd Chemist,pharmacy
pharmacy,51.597623,-0.2787048,,pharmacy
pharmacy,51.6471238,-0.2148313,Prima Pharmacy,pharmacy
pharmacy,51.4570488,-0.0249231,,pharmacy
pharmacy,51.6221728,0.3074853,Burntwood Pharmacy,pharmacy
pharmacy,51.6553018,-0.201589,Boots,pharmacy
pharmacy,51.3729739,-0.1682955,Kamsons Pharmacy,pharmacy
pharmacy,51.3482127,-0.0943446,Medipharmacy,pharmacy
pharmacy,51.5006617,0.0059396,Mangal Pharmacy,pharmacy
pharmacy,51.5342277,-0.138497,,pharmacy
pharmacy,51.3569313,-0.1700938,Beeches Pharmacy,pharmacy
pharmacy,51.480676,-0.1942103,Boots,pharmacy
pharmacy,51.6829771,-0.418046,FT Taylor,pharmacy
pharmacy,51.4363818,-0.320392,Kanset Pharmacy,pharmacy
pharmacy,51.3602013,-0.1920728,Coopers,pharmacy
pharmacy,51.3601516,-0.1940774,Kamsons,pharmacy
pharmacy,51.3834775,-0.1890222,Superdrug,pharmacy
pharmacy,51.3837093,-0.1899771,MPS Pharmacy,pharmacy
pharmacy,51.3833979,-0.1888454,Rose Hill Pharmacy,pharmacy
pharmacy,51.4742473,-0.047161,Queens Road Pharmacy,pharmacy
pharmacy,51.4846711,-0.2201265,Boots,pharmacy
pharmacy,51.5268686,-0.0596648,Boots,pharmacy
pharmacy,51.4940774,-0.0123427,Britannia Pharmacy,pharmacy
pharmacy,51.4983172,-0.0107737,Allen's Pharmacy,pharmacy
pharmacy,51.4794516,-0.4111544,Dunn's Pharmacy,pharmacy
pharmacy,51.4895778,-0.0350075,Pepys Pharmacy,pharmacy
pharmacy,51.5950583,0.2125002,Crescent Pharmacy,pharmacy
pharmacy,51.4728406,-0.1914705,Day Lewis Pharmacy,pharmacy
pharmacy,51.474712,-0.0934079,Kembers & Lawrence,pharmacy
pharmacy,51.4010331,-0.2557265,Hermans Pharmacy,pharmacy
pharmacy,51.4940084,0.0828112,Vantage Pharmacy Whinchat Chemist,pharmacy
pharmacy,51.3743715,-0.0963069,Osbon Pharmacy,pharmacy
pharmacy,51.6302633,0.3268574,Rockleigh Court Pharmacy,pharmacy
pharmacy,51.3606821,0.087981,Rowlands Pharmacy,pharmacy
pharmacy,51.5891796,-0.0782644,The Cadge Pharmacy,pharmacy
pharmacy,51.4064144,-0.1630371,Superdrug,pharmacy
pharmacy,51.4063509,-0.1632785,Boots,pharmacy
pharmacy,51.5930169,0.0260385,Daniel's Pharmacy,pharmacy
pharmacy,51.4623608,-0.1370964,Boots,pharmacy
pharmacy,51.4558863,-0.1653077,Northcote Pharmacy,pharmacy
pharmacy,51.4388364,-0.0335513,Sparkes Pharmacy,pharmacy
pharmacy,51.4389029,-0.0333577,Woolstone Pharmacy,pharmacy
pharmacy,51.5939202,0.0245484,Boots,pharmacy
pharmacy,51.4387844,-0.1865739,Earlsfield Pharmacy,pharmacy
pharmacy,51.5949798,0.0233386,Allens Pharmacy,pharmacy
pharmacy,51.500803,-0.1931012,Boots,pharmacy
pharmacy,51.5934951,0.0226436,Ocean Pharmacy,pharmacy
pharmacy,51.4395196,-0.1870536,Dumlers Pharmacy,pharmacy
pharmacy,51.5847566,-0.2792582,,pharmacy
pharmacy,51.5218848,-0.0920161,Portmans Pharmacy,pharmacy
pharmacy,51.5256432,-0.0901344,Apex Pharmacy,pharmacy
pharmacy,51.4148931,-0.2001354,Lords Pharmacy,pharmacy
pharmacy,51.6463478,-0.4160818,Greenfield Pharmacy,pharmacy
pharmacy,51.5568957,0.0063667,Burns Chemist,pharmacy
pharmacy,51.571413,0.0137496,Tesco Pharmacy,pharmacy
pharmacy,51.531063,-0.0562641,Borno,pharmacy
pharmacy,51.4731654,-0.068538,Morrisons Pharmacy,pharmacy
pharmacy,51.5373047,-0.0611599,Clarks Healthcare,pharmacy
pharmacy,51.6416604,-0.070442,Hayward Pharmacy,pharmacy
pharmacy,51.4545358,-0.0376337,Bentley's Chemist,pharmacy
pharmacy,51.6019962,0.0839955,Fencepiece Pharmacy,pharmacy
pharmacy,51.5633536,0.1104457,Eden Pharmacy Ltd,pharmacy
pharmacy,51.5988724,0.0204091,Churchfield Pharmacy,pharmacy
pharmacy,51.3460656,-0.2836623,Horton Pharmacy and Travel Clinic,pharmacy
pharmacy,51.3724942,-0.4598744,The Pharmacy,pharmacy
pharmacy,51.4632714,-0.2504934,R Walji Chemist,pharmacy
pharmacy,51.5887474,-0.030652,Waterman Pharmacy,pharmacy
pharmacy,51.494974,-0.04656,Boots,pharmacy
pharmacy,51.4957253,-0.0471675,Superdrug,pharmacy
pharmacy,51.605389,0.083817,Chigwell Pharmacy,pharmacy
pharmacy,51.2837791,0.1698468,Day Lewis Pharmacy,pharmacy
pharmacy,51.6076129,0.035427,Well Pharmacy,pharmacy
pharmacy,51.5422647,-0.3391076,Boots,pharmacy
pharmacy,51.4228815,-0.1051959,,pharmacy
pharmacy,51.4222744,-0.1057216,Klub Pharmacy,pharmacy
pharmacy,51.5754636,0.0833183,Britannia Pharmacy,pharmacy
pharmacy,51.5819538,-0.099434,Green Light Pharmacy & Travel Clinic,pharmacy
pharmacy,51.5832036,-0.1000283,Stearns Pharmacy,pharmacy
pharmacy,51.635005,-0.3425094,Heath Pharmacy,pharmacy
pharmacy,51.563609,0.0973238,Pharmaram,pharmacy
pharmacy,51.5769483,0.0666989,Munro,pharmacy
pharmacy,51.3333002,-0.0989183,Riddlesdown Pharmacy,pharmacy
pharmacy,51.4808338,-0.0208154,Rose Pharmacy,pharmacy
pharmacy,51.6065385,-0.3010454,Kings Pharmacy,pharmacy
pharmacy,51.6062497,0.0549821,Hamletts Pharmacy,pharmacy
pharmacy,51.514388,-0.0858098,Superdrug,pharmacy
pharmacy,51.5553975,0.0022077,Langthorne Pharmacy,pharmacy
pharmacy,51.3623649,-0.2454028,Nima Pharmacy,pharmacy
pharmacy,51.362254,-0.2450431,Patson's Pharmacy,pharmacy
pharmacy,51.5723187,-0.2948683,Andres Pharmacy,pharmacy
pharmacy,51.5726804,-0.2948318,Rushtons Pharmacy,pharmacy
pharmacy,51.4988765,-0.1337252,Dolphins Pharmacy,pharmacy
pharmacy,51.4267231,-0.0557483,Touchwood Pharmacy,pharmacy
pharmacy,51.4311999,-0.0600372,Perfucare Pharmacy,pharmacy
pharmacy,51.616696,-0.0852169,Rocky's,pharmacy
pharmacy,51.5259288,-0.030186,Forward Pharmacy,pharmacy
pharmacy,51.6337319,-0.0537086,VMS Pharmacy,pharmacy
pharmacy,51.6968814,-0.3985897,Brow Pharmacy,pharmacy
pharmacy,51.636044,-0.0512169,Konnexions,pharmacy
pharmacy,51.6388272,-0.0480497,Virens Chemist,pharmacy
pharmacy,51.6113959,-0.0653038,Wise Pharmacy,pharmacy
pharmacy,51.3095151,-0.0795268,Hobbs Pharmacy,pharmacy
pharmacy,51.4577195,0.0593814,Dickinsons Chemist,pharmacy
pharmacy,51.4500669,0.051969,Well Pharmacy,pharmacy
pharmacy,51.5876489,-0.0629392,Boots,pharmacy
pharmacy,51.5695687,-0.3399816,Doorstep Pharmacy - Travel Health Clinic,pharmacy
pharmacy,51.5801851,-0.3353992,Keencare Pharmacy & Travel Clinic,pharmacy
pharmacy,51.5700504,-0.1141599,Nuchem Pharmacy,pharmacy
pharmacy,51.4484659,-0.1241691,Hillrise Pharmacy,pharmacy
pharmacy,51.3835595,-0.1078693,Shivas Pharmacy,pharmacy
pharmacy,51.4622366,-0.0091964,Lewis Grove,pharmacy
pharmacy,51.5451195,-0.10341,Rose Pharmacy,pharmacy
pharmacy,51.5096681,-0.1236492,Boots,pharmacy
pharmacy,51.3714067,-0.4885595,Addlestone Pharmacy,pharmacy
pharmacy,51.372497,-0.487131,Tesco Pharmacy,pharmacy
pharmacy,51.5582918,-0.3612221,,pharmacy
pharmacy,51.5637485,-0.3544037,Superdrug,pharmacy
pharmacy,51.2809966,0.1944413,,pharmacy
pharmacy,51.5289325,-0.1445106,Kings Pharmacy,pharmacy
pharmacy,51.3643886,-0.1934286,Superdrug,pharmacy
pharmacy,51.4249114,-0.1711091,Barrons Pharmacy,pharmacy
pharmacy,51.4302493,-0.1560615,Day Lewis Pharmacy,pharmacy
pharmacy,51.4645132,-0.2382284,Boots,pharmacy
pharmacy,51.5140219,-0.3197715,Terry's Pharmacy,pharmacy
pharmacy,51.4532996,-0.0380662,Crofton Park Pharmacy,pharmacy
pharmacy,51.4782891,-0.112336,Millennium Pharmacy,pharmacy
pharmacy,51.5217697,-0.1436503,Chel Pharmacy,pharmacy
pharmacy,51.5490577,-0.0549677,Clockwork Pharmacy,pharmacy
pharmacy,51.4507346,-0.4756909,,pharmacy
pharmacy,51.476664,-0.168649,HealthChem,pharmacy
pharmacy,51.434237,0.1772697,McQueen's,pharmacy
pharmacy,51.5709706,-0.3079259,The Health Pharmacy,pharmacy
pharmacy,51.540006,-0.05375,Sonigra Pharmacy,pharmacy
pharmacy,51.281333,-0.0773932,Superdrug,pharmacy
pharmacy,51.2813458,-0.0772487,Boots,pharmacy
pharmacy,51.5466906,-0.1517504,Camden Pharmacy,pharmacy
pharmacy,51.4170645,-0.4243182,Tesco Pharmacy,pharmacy
pharmacy,51.4741089,-0.0661121,Day Lewis Pharmacy,pharmacy
pharmacy,51.504789,-0.0173893,Boots,pharmacy
pharmacy,51.2887011,-0.1042311,Payden's,pharmacy
pharmacy,51.3062424,0.2268934,Kemsing Pharmacy,pharmacy
pharmacy,51.6002606,-0.1947808,Gateway Chemist,pharmacy
pharmacy,51.4134995,-0.2884691,,pharmacy
pharmacy,51.4526876,-0.4768886,Herman's Pharmacy,pharmacy
pharmacy,51.3852771,-0.2521905,Plough Green Pharmacy,pharmacy
pharmacy,51.459916,-0.166396,Goys the Chemist,pharmacy
pharmacy,51.5418682,-0.3396586,Superdrug,pharmacy
pharmacy,51.5238436,-0.0149529,Green Light Pharmacy,pharmacy
pharmacy,51.6070903,-0.1235824,Clockwork Pharmacy,pharmacy
pharmacy,51.6071744,-0.124599,Warwick Pharmacy,pharmacy
pharmacy,51.6535353,-0.0575978,Boots,pharmacy
pharmacy,51.5079933,-0.1058549,the pharmacy,pharmacy
pharmacy,51.4535593,-0.1918413,Wandsworth Pharmacy,pharmacy
pharmacy,51.5046308,-0.4579026,NHS Pharmacy,pharmacy
pharmacy,51.5091209,-0.4741394,Boots,pharmacy
pharmacy,51.4969822,-0.1336515,Star Pharmacy,pharmacy
pharmacy,51.474212,-0.1536752,Day Lewis Pharmacy,pharmacy
pharmacy,51.5516345,-0.0345249,Silverfields Pharmacy,pharmacy
pharmacy,51.4576184,-0.1843974,East Hill Pharmacy,pharmacy
pharmacy,51.4097835,-0.3050222,Boots,pharmacy
pharmacy,51.5111573,-0.3737813,Chana Chemist,pharmacy
pharmacy,51.5295127,-0.1329262,Evergreen Pharmacy,pharmacy
pharmacy,51.4983135,-0.1665962,Alnoor Pharmacy,pharmacy
pharmacy,51.4980855,-0.1662436,Hayatt Pharmacy,pharmacy
pharmacy,51.6282575,-0.3832903,D.B Jones Pharmacy,pharmacy
pharmacy,51.4721478,-0.1659303,Krystal Pharmacy,pharmacy
pharmacy,51.4684079,-0.1705855,Barkers (Chemist),pharmacy
pharmacy,51.590759,-0.103986,Mintons Chemist,pharmacy
pharmacy,51.5097739,-0.1517202,Audley Pharmacy,pharmacy
pharmacy,51.4720255,-0.1664224,Jennings Chemist,pharmacy
pharmacy,51.5189109,-0.1503217,Dajani Pharmacy,pharmacy
pharmacy,51.5362266,-0.2480227,Superdrug,pharmacy
pharmacy,51.5227285,-0.1939694,Sumer Pharmacy,pharmacy
pharmacy,51.3386906,-0.1155565,Boots,pharmacy
pharmacy,51.4349702,-0.4659828,Breakspear Pharmacy,pharmacy
pharmacy,51.4324511,-0.4613998,Pyramid Pharmacy,pharmacy
pharmacy,51.5273541,-0.0175848,Bow Pharmacy,pharmacy
pharmacy,51.5169711,-0.1881945,Bayswater Pharmacy,pharmacy
pharmacy,51.5157809,-0.1636989,Kings Pharmacy,pharmacy
